pattern,sample_id,label,p1_company_1_id,p1_company_1_jurisdiction,p1_company_1_cin_present,p1_company_1_pan_present,p1_company_1_age_years,p1_company_1_revenue_cr,p1_company_1_employee_count,p1_company_1_is_shell,p1_company_2_id,p1_company_2_jurisdiction,p1_company_2_cin_present,p1_company_2_pan_present,p1_company_2_age_years,p1_company_2_revenue_cr,p1_company_2_employee_count,p1_company_2_is_shell,p1_company_3_id,p1_company_3_jurisdiction,p1_company_3_cin_present,p1_company_3_pan_present,p1_company_3_age_years,p1_company_3_revenue_cr,p1_company_3_employee_count,p1_company_3_is_shell,p1_tx1_from,p1_tx1_to,p1_tx1_amount_cr,p1_tx1_date,p1_tx1_type,p1_tx2_from,p1_tx2_to,p1_tx2_amount_cr,p1_tx2_date,p1_tx2_type,p1_tx3_from,p1_tx3_to,p1_tx3_amount_cr,p1_tx3_date,p1_tx3_type,num_dtaa_jurisdictions,num_companies,has_layering_jurisdiction,p2_borrower_id,p2_borrower_jurisdiction,p2_borrower_cin_present,p2_borrower_pan_present,p2_borrower_age_years,p2_borrower_revenue_cr,p2_borrower_employee_count,p2_borrower_is_shell,p2_shell_1_id,p2_shell_1_jurisdiction,p2_shell_1_cin_present,p2_shell_1_pan_present,p2_shell_1_age_years,p2_shell_1_revenue_cr,p2_shell_1_employee_count,p2_shell_1_is_shell,p2_bank_1_id,p2_bank_1_bank,p2_bank_1_jurisdiction,p2_tx1_from_entity_id,p2_tx1_to_entity_id,p2_tx1_from_bank,p2_tx1_to_bank,p2_tx1_amount_cr,p2_tx1_date,p2_tx1_type,p2_tx2_from_entity_id,p2_tx2_to_entity_id,p2_tx2_from_bank,p2_tx2_to_bank,p2_tx2_amount_cr,p2_tx2_date,p2_tx2_type,p2_tx3_from_entity_id,p2_tx3_to_entity_id,p2_tx3_from_bank,p2_tx3_to_bank,p2_tx3_amount_cr,p2_tx3_date,p2_tx3_type,repayment_coincides_with_new_loan,new_loan_within_days_of_due_date,n_loan_cycles,p3_indian_id,p3_indian_jurisdiction,p3_indian_cin_present,p3_indian_pan_present,p3_indian_age_years,p3_indian_revenue_cr,p3_indian_employee_count,p3_indian_is_shell,p3_foreign_id,p3_foreign_jurisdiction,p3_foreign_cin_present,p3_foreign_pan_present,p3_foreign_age_years,p3_foreign_revenue_cr,p3_foreign_employee_count,p3_foreign_is_shell,p3_inv1_from_entity,p3_inv1_to_entity,p3_inv1_declared_value_lakhs,p3_inv1_date,p3_inv2_from_entity,p3_inv2_to_entity,p3_inv2_declared_value_lakhs,p3_inv2_date,p3_inv3_from_entity,p3_inv3_to_entity,p3_inv3_declared_value_lakhs,p3_inv3_date,goods_easily_mispriced,foreign_entity_employee_count,n_invoices,p4_person_id,p4_person_jurisdiction,p4_person_pan_present,p4_person_age_years,p4_person_is_pep,p4_person_declared_income_lakhs,p4_bank_id,p4_bank_bank,p4_bank_jurisdiction,p4_tx1_amount_cr,p4_tx1_type,p4_tx1_date,p4_tx2_amount_cr,p4_tx2_type,p4_tx2_date,p4_tx3_amount_cr,p4_tx3_type,p4_tx3_date,cash_to_wire_ratio,wire_within_7_days_of_cash,all_deposits_below_ctr_threshold,p5_real_owner_id,p5_real_owner_jurisdiction,p5_real_owner_pan_present,p5_real_owner_age_years,p5_real_owner_is_pep,p5_nominee_1_id,p5_nominee_1_jurisdiction,p5_nominee_1_pan_present,p5_nominee_1_age_years,p5_property_1_id,p5_property_1_registered_owner_id,p5_property_1_actual_owner_id,p5_property_1_value_cr,p5_property_1_registration_date,p5_shell_1_id,p5_shell_1_director_id,p5_shell_1_beneficial_owner_id,nominees_same_introducer,shells_have_zero_revenue,affordability_ratio,p6_pep_id,p6_pep_jurisdiction,p6_pep_is_pep,p6_pep_age_years,p6_contractor_id,p6_contractor_jurisdiction,p6_contractor_cin_present,p6_contractor_pan_present,p6_contractor_age_years,p6_contractor_revenue_cr,p6_contractor_employee_count,p6_contractor_is_shell,p6_shell_id,p6_shell_jurisdiction,p6_shell_is_shell,p6_government_id,p6_government_jurisdiction,p6_tx1_from,p6_tx1_to,p6_tx1_amount_cr,p6_tx1_date,p6_tx1_type,p6_tx2_from,p6_tx2_to,p6_tx2_amount_cr,p6_tx2_date,p6_tx2_type,p6_tx3_from,p6_tx3_to,p6_tx3_amount_cr,p6_tx3_date,p6_tx3_type,shell_has_single_client,shell_client_is_govt_contractor,pep_approved_contract
P2,S2-40793760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-8A38ABFD,IN,True,True,11.759911764460666,267.85,1767,False,,,,,,,,,BA-0B7F5A33,Bank of Baroda,,,CO-8A38ABFD,Bank of Baroda,,1437.69,2021-06-13,LOAN_RESTRUCTURING,CO-8A38ABFD,,,Yes Bank,1365.8055,2021-06-15,LOAN_REPAYMENT,,CO-8A38ABFD,Indian Bank,,1549.364325143106,2021-12-10,LOAN_RESTRUCTURING,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-5F71BD73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-B22C76E9,IN,True,True,17.533131451108193,179.9,596,False,,,,,,,,,BA-1BAD3B7D,Indian Bank,,,CO-B22C76E9,Indian Bank,,274.42,2021-06-13,LOAN_RESTRUCTURING,CO-B22C76E9,,,Axis Bank,260.699,2021-06-17,LOAN_REPAYMENT,,CO-B22C76E9,Canara Bank,,310.4786622575159,2021-12-10,LOAN_RESTRUCTURING,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-2B3DAC60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-E6CDA999,IN,True,True,11.709281323232057,128.26,2886,False,,,,,,,,,BA-CC68F433,HDFC Bank,,CO-E6CDA999,,,HDFC Bank,1.6738597052169915,2025-03-14,EMI_REPAYMENT,CO-E6CDA999,,,HDFC Bank,1.639917603282177,2025-04-13,EMI_REPAYMENT,CO-E6CDA999,,,HDFC Bank,1.6595822722607099,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-97DD2F62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-08976351,IN,True,True,6.557554473880926,127.68,241,False,CO-6A79C323,IN,True,True,1.7628912047782117,12.71,8,True,BA-493BECE5,Canara Bank,,,CO-6A79C323,State Bank of India,,167.95,2023-06-13,LOAN_DISBURSAL,CO-6A79C323,CO-08976351,,,164.59099999999998,2023-06-16,RELATED_PARTY_TRANSFER,CO-08976351,,,State Bank of India,159.55249999999998,2023-06-15,LOAN_REPAYMENT,True,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-41DA8EA1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-CD897A5D,IN,True,True,16.56905568164803,284.91,1639,False,,,,,,,,,BA-24F19306,IDBI Bank,,,CO-CD897A5D,IDBI Bank,,1871.05,2024-06-12,LOAN_RESTRUCTURING,CO-CD897A5D,,,IDBI Bank,1777.4975,2024-06-19,LOAN_REPAYMENT,,CO-CD897A5D,IDBI Bank,,2102.2489511891154,2024-12-09,LOAN_RESTRUCTURING,True,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-A636E9D7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-6F78918E,IN,True,True,13.407251838710511,110.76,433,False,,,,,,,,,BA-3C81C90D,ICICI Bank,,,CO-6F78918E,Punjab National Bank,,1988.47,2023-06-13,LOAN_RESTRUCTURING,CO-6F78918E,,,ICICI Bank,1889.0465,2023-06-17,LOAN_REPAYMENT,,CO-6F78918E,ICICI Bank,,2111.162022284908,2023-12-10,LOAN_RESTRUCTURING,True,False,3.9029616160135143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-B8E25E77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-B384DF17,IN,True,True,23.109481594368738,743.41,311,False,,,,,,,,,BA-A5DA5CAC,Bank of Baroda,,CO-B384DF17,,,Canara Bank,5.845830436389575,2025-03-14,EMI_REPAYMENT,CO-B384DF17,,,Bank of Baroda,5.80040513638217,2025-04-13,EMI_REPAYMENT,CO-B384DF17,,,Canara Bank,5.764454591464728,2025-05-13,EMI_REPAYMENT,True,True,0.28756933745418467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-F3952998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-EE2B1194,IN,True,True,18.899522668323424,1899.54,611,False,,,,,,,,,BA-4488D290,Canara Bank,,CO-EE2B1194,,,Bank of Baroda,12.095280535840145,2025-03-14,EMI_REPAYMENT,CO-EE2B1194,,,Bank of Baroda,12.413148907123299,2025-04-13,EMI_REPAYMENT,CO-EE2B1194,,,Bank of Baroda,11.98283449398669,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-BEF1EC2E,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-ADD397AE,IN,True,True,14.62002232382314,349.99,226,False,,,,,,,,,BA-3F02C99D,State Bank of India,,CO-ADD397AE,,,State Bank of India,6.164204231088611,2025-03-14,EMI_REPAYMENT,CO-ADD397AE,,,State Bank of India,6.154160783900715,2025-04-13,EMI_REPAYMENT,CO-ADD397AE,,,State Bank of India,6.0751996028159825,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-06748298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-635BED94,IN,True,True,24.76427256190535,1201.12,302,False,,,,,,,,,BA-816536CF,Canara Bank,,CO-635BED94,,,Canara Bank,11.615698599875936,2025-03-14,EMI_REPAYMENT,CO-635BED94,,,Indian Bank,11.565525044440319,2025-04-13,EMI_REPAYMENT,CO-635BED94,,,Canara Bank,11.921289179505479,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-C33055DC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-7B918948,IN,True,True,19.048240745830093,306.62,2550,False,,,,,,,,,BA-50AE4E70,Yes Bank,,CO-7B918948,,,Yes Bank,4.515432441523946,2025-03-14,EMI_REPAYMENT,CO-7B918948,,,Yes Bank,4.488414083633794,2025-04-13,EMI_REPAYMENT,CO-7B918948,,,Yes Bank,4.418981046510731,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-66D7F989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-9DD3AA4A,IN,True,True,11.503819949595105,2223.74,1076,False,,,,,,,,,BA-CF77800D,Kotak Bank,,CO-9DD3AA4A,,,Kotak Bank,13.580316733241224,2025-03-14,EMI_REPAYMENT,CO-9DD3AA4A,,,ICICI Bank,13.225141190603267,2025-04-13,EMI_REPAYMENT,CO-9DD3AA4A,,,IDBI Bank,13.361475275237302,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-E0EB9E0C,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-F1CBB0A1,IN,True,True,22.917399305284892,922.1,724,False,,,,,,,,,BA-9082DD92,Yes Bank,,CO-F1CBB0A1,,,Yes Bank,6.4496983636837095,2025-03-14,EMI_REPAYMENT,CO-F1CBB0A1,,,IDBI Bank,6.228666854250273,2025-04-13,EMI_REPAYMENT,CO-F1CBB0A1,,,IDBI Bank,6.418719772543346,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-A6C998DD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-F23602F2,IN,True,True,7.251327813973525,117.76,1346,False,,,,,,,,,BA-A149C675,Bank of Baroda,,,CO-F23602F2,Bank of Baroda,,1370.62,2023-06-13,LOAN_RESTRUCTURING,CO-F23602F2,,,State Bank of India,1302.089,2023-06-24,LOAN_REPAYMENT,,CO-F23602F2,IDBI Bank,,1452.698210854075,2023-12-10,LOAN_RESTRUCTURING,True,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-35A3F9EE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-59F1006C,IN,True,True,16.034004348474916,349.12,1832,False,,,,,,,,,BA-713230B0,Kotak Bank,,CO-59F1006C,,,Kotak Bank,3.1310814295960223,2025-03-14,EMI_REPAYMENT,CO-59F1006C,,,Kotak Bank,3.2269219920599874,2025-04-13,EMI_REPAYMENT,CO-59F1006C,,,Kotak Bank,3.2198624507142153,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-7394F1F4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-3C7277A7,IN,True,True,10.789097263810312,387.48,988,False,CO-1A834D3E,IN,True,True,2.775101878304043,12.62,10,True,BA-F1347C2C,Bank of Baroda,,,CO-1A834D3E,Bank of Baroda,,537.04,2023-06-13,LOAN_DISBURSAL,CO-1A834D3E,CO-3C7277A7,,,526.2991999999999,2023-06-18,RELATED_PARTY_TRANSFER,CO-3C7277A7,,,Bank of Baroda,510.18799999999993,2023-06-27,LOAN_REPAYMENT,True,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-61777218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-FEE93536,IN,True,True,10.75836929216472,207.79,1453,False,CO-AA585FDD,IN,True,True,1.0015316274256452,14.08,10,True,BA-D3561CDF,HDFC Bank,,,CO-AA585FDD,IDBI Bank,,888.26,2022-06-13,LOAN_DISBURSAL,CO-AA585FDD,CO-FEE93536,,,870.4947999999999,2022-06-15,RELATED_PARTY_TRANSFER,CO-FEE93536,,,IDBI Bank,843.847,2022-06-15,LOAN_REPAYMENT,True,True,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-533E7284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-108FA910,IN,True,True,17.099270606805206,476.27,2289,False,,,,,,,,,BA-769522B9,IDBI Bank,,CO-108FA910,,,State Bank of India,2.9459056991451105,2025-03-14,EMI_REPAYMENT,CO-108FA910,,,Indian Bank,2.9829357956755924,2025-04-13,EMI_REPAYMENT,CO-108FA910,,,IDBI Bank,2.914858692727688,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-0A60BDEB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-80649C1C,IN,True,True,11.013009170960098,513.53,2622,False,,,,,,,,,BA-9F64576A,Union Bank,,CO-80649C1C,,,Union Bank,3.820019160879805,2025-03-14,EMI_REPAYMENT,CO-80649C1C,,,Union Bank,3.770995264783923,2025-04-13,EMI_REPAYMENT,CO-80649C1C,,,Indian Bank,3.7557885202967967,2025-05-13,EMI_REPAYMENT,False,False,0.3570141818393868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-5A5879E2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-518F5795,IN,True,True,17.56760044978589,532.45,894,False,,,,,,,,,BA-AAD5A409,Canara Bank,,CO-518F5795,,,HDFC Bank,5.320012644993299,2025-03-14,EMI_REPAYMENT,CO-518F5795,,,HDFC Bank,5.37112108272983,2025-04-13,EMI_REPAYMENT,CO-518F5795,,,HDFC Bank,5.341718949368737,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-37FD8857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-833ECB0F,IN,True,True,18.86233200849533,1253.5,1727,False,CO-9B607319,IN,True,True,1.4454888234725947,10.61,5,True,BA-73331517,ICICI Bank,,,CO-CAFB0927,ICICI Bank,,1775.16,2021-06-13,LOAN_DISBURSAL,CO-CAFB0927,CO-833ECB0F,,,1739.6568,2021-06-19,RELATED_PARTY_TRANSFER,CO-833ECB0F,,,ICICI Bank,1686.402,2021-06-26,LOAN_REPAYMENT,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-13478F44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-1AD040B1,IN,True,True,12.476178237419095,454.2,1282,False,CO-3395B09F,IN,True,True,0.9845774603510513,10.01,4,True,BA-1DFA86CD,HDFC Bank,,,CO-4F8BB2FA,HDFC Bank,,1068.68,2021-06-13,LOAN_DISBURSAL,CO-4F8BB2FA,CO-1AD040B1,,,1047.3064,2021-06-15,RELATED_PARTY_TRANSFER,CO-1AD040B1,,,HDFC Bank,1015.246,2021-06-21,LOAN_REPAYMENT,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-BCD17AA6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-63A07E34,IN,True,True,13.759433370956359,69.68,1052,False,,,,,,,,,BA-B78217E0,Union Bank,,,CO-63A07E34,ICICI Bank,,355.23,2021-06-13,LOAN_RESTRUCTURING,CO-63A07E34,,,Punjab National Bank,337.4685,2021-06-15,LOAN_REPAYMENT,,CO-63A07E34,Union Bank,,385.7475583366016,2021-12-10,LOAN_RESTRUCTURING,True,True,6.785711309476546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-61018CFC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-F744BD3E,IN,True,True,12.636512428976026,361.14,528,False,,,,,,,,,BA-FC7F3029,ICICI Bank,,,CO-F744BD3E,ICICI Bank,,1450.73,2024-06-12,LOAN_RESTRUCTURING,CO-F744BD3E,,,ICICI Bank,1378.1934999999999,2024-06-23,LOAN_REPAYMENT,,CO-F744BD3E,ICICI Bank,,1638.3498354779306,2024-12-09,LOAN_RESTRUCTURING,True,True,1.7918837494064297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-AFCA16C8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-14BE9B97,IN,True,True,12.232179988543031,264.67,317,False,,,,,,,,,BA-9925B1A2,Axis Bank,,,CO-14BE9B97,Axis Bank,,442.5,2021-06-13,LOAN_RESTRUCTURING,CO-14BE9B97,,,Canara Bank,420.375,2021-06-16,LOAN_REPAYMENT,,CO-14BE9B97,Canara Bank,,467.1563728953907,2021-12-10,LOAN_RESTRUCTURING,True,False,3.49008763633584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-BA7A89F0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-38CEDE94,IN,True,True,7.994775517458795,811.8,2058,False,,,,,,,,,BA-8E302DF7,State Bank of India,,CO-38CEDE94,,,Canara Bank,11.139297904366707,2025-03-14,EMI_REPAYMENT,CO-38CEDE94,,,State Bank of India,10.962602758515215,2025-04-13,EMI_REPAYMENT,CO-38CEDE94,,,Canara Bank,11.072313698491564,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-F29DB06E,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-506897C6,IN,True,True,20.78830445085639,459.87,1896,False,,,,,,,,,BA-3ED792B7,Kotak Bank,,CO-506897C6,,,Kotak Bank,7.577813018226976,2025-03-14,EMI_REPAYMENT,CO-506897C6,,,Kotak Bank,7.643929167223957,2025-04-13,EMI_REPAYMENT,CO-506897C6,,,Kotak Bank,7.58476323856161,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-0736FD3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-943802FF,IN,True,True,7.486632069483727,223.03,554,False,,,,,,,,,BA-E95D7959,IDBI Bank,,CO-943802FF,,,IDBI Bank,2.4223126048088592,2025-03-14,EMI_REPAYMENT,CO-943802FF,,,IDBI Bank,2.4875366858785046,2025-04-13,EMI_REPAYMENT,CO-943802FF,,,IDBI Bank,2.407578828643731,2025-05-13,EMI_REPAYMENT,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-01390D95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-60547143,IN,True,True,13.703221395983821,189.2,147,False,,,,,,,,,BA-897A7626,Indian Bank,,,CO-60547143,Indian Bank,,301.8,2024-06-12,LOAN_RESTRUCTURING,CO-60547143,,,Indian Bank,286.71,2024-06-24,LOAN_REPAYMENT,,CO-60547143,Indian Bank,,326.10322566593675,2024-12-09,LOAN_RESTRUCTURING,True,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-90611083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-E9D274CC,IN,True,True,13.878089469220555,97.46,1984,False,CO-9B633500,IN,True,True,1.4479519913267398,12.33,8,True,BA-E3301CEA,Canara Bank,,,CO-9B633500,Punjab National Bank,,238.78,2021-06-13,LOAN_DISBURSAL,CO-9B633500,CO-E9D274CC,,,234.0044,2021-06-15,RELATED_PARTY_TRANSFER,CO-E9D274CC,,,Punjab National Bank,226.84099999999998,2021-06-26,LOAN_REPAYMENT,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2,S2-5DF4AA62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO-7F6533B4,IN,True,True,7.312019927866978,299.7,711,False,CO-02D56064,IN,True,True,2.759335679653323,14.05,3,True,BA-0344061D,Punjab National Bank,,,CO-02D56064,Punjab National Bank,,838.16,2021-06-13,LOAN_DISBURSAL,CO-02D56064,CO-7F6533B4,,,821.3968,2021-06-14,RELATED_PARTY_TRANSFER,CO-7F6533B4,,,Canara Bank,796.252,2021-06-21,LOAN_REPAYMENT,True,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
